0.1	0.998
0.2	0.998
0.5	0.998
1.0	0.998
1.3	0.998
1.7	0.998
2.2	0.998
2.8	0.998
3.6	0.998
4.6	0.998
6.0	0.998
7.7	0.998
10.0	0.998
13.0	0.998
17.0	0.998
22.0	0.998
28.0	0.998
36.0	0.998
46.0	0.998
60.0	0.998
77.0	0.998
100.0	0.998
130.0	0.998
170.0	0.998
220.0	0.998
280.0	0.998
360.0	0.998
460.0	0.998
600.0	0.998
770.0	0.998
1000.0	0.998
1300.0	0.998
1700.0	0.998
2200.0	0.998
2800.0	0.998
3600.0	0.998
4600.0	0.998
6000.0	0.998
7700.0	0.998
10000.0	0.998
13000.0	0.998
17000.0	0.998
22000.0	0.998
28000.0	0.998
36000.0	0.998
46000.0	0.998
60000.0	0.998
77000.0	0.998
100000.0	0.998
130000.0	0.998
170000.0	0.998
220000.0	0.998
280000.0	0.998
360000.0	0.998
460000.0	0.998
600000.0	0.998
770000.0	0.998
1000000.0	0.998
1300000.0	0.998
1700000.0	0.998
2200000.0	0.998
2800000.0	0.998
3600000.0	0.998
4600000.0	0.998
6000000.0	0.998
7700000.0	0.998
10000000.0	0.998
13000000.0	0.998
17000000.0	0.998
22000000.0	0.998
28000000.0	0.998
36000000.0	0.998
46000000.0	0.998
60000000.0	0.998
77000000.0	0.998
100000000.0	0.998
130000000.0	0.998
170000000.0	0.998
220000000.0	0.998
280000000.0	0.998
360000000.0	0.998
460000000.0	0.998
600000000.0	0.998
770000000.0	0.998
1000000000.0	0.998
1300000000.0	0.998
1700000000.0	0.998
2200000000.0	0.998
2800000000.0	0.998
3600000000.0	0.998
4600000000.0	0.998
6000000000.0	0.998
7700000000.0	0.998
10000000000.0	0.998
13000000000.0	0.998
17000000000.0	0.998
22000000000.0	0.998
28000000000.0	0.998
36000000000.0	0.998
46000000000.0	0.998
60000000000.0	0.998
77000000000.0	0.998
100000000000.0	0.998
130000000000.0	0.998
170000000000.0	0.998
220000000000.0	0.998
280000000000.0	0.998
360000000000.0	0.998
460000000000.0	0.998
600000000000.0	0.998
770000000000.0	0.998
0.1	0.999
0.2	0.999
0.5	0.999
1.0	0.999
1.3	0.999
1.7	0.999
2.2	0.999
2.8	0.999
3.6	0.999
4.6	0.999
6.0	0.999
7.7	0.999
10.0	0.999
13.0	0.999
17.0	0.999
22.0	0.999
28.0	0.999
36.0	0.999
46.0	0.999
60.0	0.999
77.0	0.999
100.0	0.999
130.0	0.999
170.0	0.999
220.0	0.999
280.0	0.999
360.0	0.999
460.0	0.999
600.0	0.999
770.0	0.999
1000.0	0.999
1300.0	0.999
1700.0	0.999
2200.0	0.999
2800.0	0.999
3600.0	0.999
4600.0	0.999
6000.0	0.999
7700.0	0.999
10000.0	0.999
13000.0	0.999
17000.0	0.999
22000.0	0.999
28000.0	0.999
36000.0	0.999
46000.0	0.999
60000.0	0.999
77000.0	0.999
100000.0	0.999
130000.0	0.999
170000.0	0.999
220000.0	0.999
280000.0	0.999
360000.0	0.999
460000.0	0.999
600000.0	0.999
770000.0	0.999
1000000.0	0.999
1300000.0	0.999
1700000.0	0.999
2200000.0	0.999
2800000.0	0.999
3600000.0	0.999
4600000.0	0.999
6000000.0	0.999
7700000.0	0.999
