100000.0	0.999
130000.0	0.999
170000.0	0.999
220000.0	0.999
280000.0	0.999
360000.0	0.999
460000.0	0.999
600000.0	0.999
770000.0	0.999
1000000.0	0.999
1300000.0	0.999
1700000.0	0.999
2200000.0	0.999
2800000.0	0.999
3600000.0	0.999
4600000.0	0.999
6000000.0	0.999
7700000.0	0.999
10000000.0	0.999
13000000.0	0.999
17000000.0	0.999
22000000.0	0.999
28000000.0	0.999
36000000.0	0.999
46000000.0	0.999
60000000.0	0.999
77000000.0	0.999
100000000.0	0.999
130000000.0	0.999
170000000.0	0.999
220000000.0	0.999
280000000.0	0.999
360000000.0	0.999
460000000.0	0.999
600000000.0	0.999
770000000.0	0.999
1000000000.0	0.999
1300000000.0	0.999
1700000000.0	0.999
2200000000.0	0.999
2800000000.0	0.999
3600000000.0	0.999
4600000000.0	0.999
6000000000.0	0.999
7700000000.0	0.999
10000000000.0	0.999
13000000000.0	0.999
17000000000.0	0.999
22000000000.0	0.999
28000000000.0	0.999
36000000000.0	0.999
46000000000.0	0.999
60000000000.0	0.999
77000000000.0	0.999
100000000000.0	0.999
130000000000.0	0.999
170000000000.0	0.999
220000000000.0	0.999
280000000000.0	0.999
360000000000.0	0.999
460000000000.0	0.999
600000000000.0	0.999
770000000000.0	0.999
