0.0	0.1330557634683468
0.0010000000000041087	0.13305575341332676
0.0020000000000082174	0.13305572627584172
0.003000000000012548	0.13305568369379484
0.004000000000016657	0.13305562586474828
0.005000000000020766	0.13305554978699274
0.006000000000024874	0.13305545831263077
0.007000000000029205	0.13305534959005838
0.008000000000033314	0.13305522403277503
0.009000000000037423	0.13305508283046064
0.010000000000041753	0.13305492428172894
0.011000000000045862	0.13305474884609703
0.01200000000004997	0.13305455692271873
0.01300000000005408	0.13305434808548966
0.01400000000005841	0.13305412380089676
0.015000000000062519	0.13305388234932136
0.016000000000066406	0.13305362318673508
0.017000000000070736	0.13305334855942208
0.018000000000074845	0.13305305716280502
0.019000000000078954	0.13305274820102653
0.020000000000083062	0.13305242345899615
0.021000000000087393	0.13305208180954264
0.022000000000091502	0.13305172334798732
0.02300000000009561	0.13305134914509997
0.02400000000009972	0.13305095663293842
0.02500000000010405	0.13305054886316847
0.02600000000010816	0.1330501241301082
0.027000000000112268	0.13304968178941357
0.0280000000001166	0.13304922338418979
0.029000000000120707	0.13304874924764465
0.030000000000124816	0.13304825756756766
0.031000000000128924	0.1330477492954738
0.032000000000133255	0.1330472245655434
0.033000000000137364	0.13304668233986472
0.03400000000014147	0.13304612433032914
0.0350000000001458	0.13304555018741926
0.03600000000014991	0.13304495838970265
0.03700000000015402	0.13304435018126703
0.03800000000015813	0.13304372542981968
0.03900000000016246	0.13304308422059363
0.04000000000016657	0.13304242549998857
0.04100000000017068	0.13304175053485856
0.04200000000017501	0.13304105946917877
0.04300000000017912	0.13304035153340543
0.044000000000183226	0.13303962685222548
0.045000000000187335	0.1330388848656473
0.046000000000191665	0.13303812746649912
0.04700000000019555	0.13303735316155874
0.04800000000019966	0.1330365609430324
0.04900000000020399	0.1330357529720364
0.0500000000002081	0.13303492811530204
0.05100000000021221	0.13303408651206583
0.05200000000021632	0.13303322926480754
0.05300000000022065	0.13303235481830056
0.05400000000022476	0.13303146285112555
0.055000000000228866	0.13303055544457298
0.0560000000002332	0.1330296308150971
0.057000000000237305	0.13302868883459373
0.058000000000241414	0.13302773163938164
0.05900000000024552	0.13302675709737732
0.060000000000249853	0.13302576536025412
0.06100000000025396	0.13302475822604554
0.06200000000025807	0.13302373346998098
0.0630000000002624	0.13302269231657227
0.06400000000026651	0.13302163482245588
0.06500000000027062	0.13302056045766253
0.06600000000027473	0.13301946896293515
0.06700000000027906	0.13301836079724494
0.06800000000028317	0.1330172368995569
0.06900000000028728	0.1330160964745245
0.0700000000002916	0.13301493792135277
0.07100000000029572	0.13301376408258392
0.07200000000029982	0.13301257334740446
0.07300000000030393	0.13301136512283818
0.07400000000030826	0.13301014127113875
0.07500000000031237	0.13300890062443316
