1.e6,0.8,14082.127594794807
1.3e6,0.8,18284.783539582546
1.7e6,0.8,23889.546851286323
2.2e6,0.8,30892.76654422629
2.8e6,0.8,39294.06700012577
3.6e6,0.8,50494.290247101024
4.6e6,0.8,64495.19149715846
6.e6,0.8,84087.84988169553
7.7e6,0.8,107881.83274156803
1.e7,0.8,140071.7015070096
1.3e7,0.8,182045.22045330013
1.7e7,0.8,237987.13662866788
2.2e7,0.8,307921.7214567877
2.8e7,0.8,391846.13030359417
3.6e7,0.8,503737.24761008355
4.6e7,0.8,643605.1371638128
6.e7,0.8,839406.514629212
7.7e7,0.8,1.0771692393237152e6
1.e8,0.8,1.398828810715648e6
1.3e8,0.8,1.8183610095243633e6
1.7e8,0.8,2.3777496712626033e6
2.2e8,0.8,3.076936373568101e6
2.8e8,0.8,3.916081064679146e6
3.6e8,0.8,5.034750519699959e6
4.6e8,0.8,6.433090568642365e6
6.e8,0.8,8.390773260298865e6
7.7e8,0.8,1.0767924313310273e7
1.e9,0.8,1.3984121189679632e7
1.3e9,0.8,1.8179079266342502e7
1.7e9,0.8,2.3772251263131045e7
2.2e9,0.8,3.076387122052816e7
2.8e9,0.8,3.9153699742250845e7
3.6e9,0.8,5.034027187835856e7
4.6e9,0.8,6.432417731177369e7
6.e9,0.8,8.390077424743201e7
7.7e9,0.8,1.0767189946212453e8
1.e10,0.8,1.3983479669097856e8
1.3e10,0.8,1.817858348130591e8
1.7e10,0.8,2.3771930736610672e8
2.2e10,0.8,3.07636741379835e8
2.8e10,0.8,3.9153654054285556e8
3.6e10,0.8,5.0340508242546177e8
4.6e10,0.8,6.432464038535267e8
6.e10,0.8,8.390500529695964e8
7.7e10,0.8,1.0768700243827522e9
1.e11,0.8,1.398695148970174e9
1.3e11,0.8,1.818511410121622e9
1.7e11,0.8,2.3782979792350936e9
2.2e11,0.8,3.0780641137420425e9
2.8e11,0.8,3.9178164199689565e9
3.6e11,0.8,5.03752459126889e9
4.6e11,0.8,6.437202509978751e9
6.e11,0.8,8.396806014874789e9
7.7e11,0.8,1.077638290591372e10
1.e6,0.9,3721.2406709417287
1.3e6,0.9,4819.355508868222
1.7e6,0.9,6278.471582475574
2.2e6,0.9,8100.283433383711
2.8e6,0.9,10285.166155540395
3.6e6,0.9,13194.243505737064
4.6e6,0.9,16827.644318752828
6.e6,0.9,21910.972037024712
7.7e6,0.9,28085.805227460132
1.e7,0.9,36425.48738215906
1.3e7,0.9,47308.28939081012
1.7e7,0.9,61807.17488368232
2.2e7,0.9,79931.87950219818
2.8e7,0.9,101666.19444004199
3.6e7,0.9,130649.97614972021
4.6e7,0.9,166872.7502649534
6.e7,0.9,217589.24372452984
7.7e7,0.9,279149.8374076475
1.e8,0.9,362433.35791008873
1.3e8,0.9,471025.904037308
1.7e8,0.9,615822.3428550556
2.2e8,0.9,796831.6415250394
2.8e8,0.9,1.0140137741501157e6
3.6e8,0.9,1.3035722576396181e6
4.6e8,0.9,1.6654956865879365e6
6.e8,0.9,2.172188578865798e6
7.7e8,0.9,2.787401255178025e6
1.e9,0.9,3.6197371898228554e6
1.3e9,0.9,4.705402750097932e6
1.7e9,0.9,6.152929609508731e6
2.2e9,0.9,7.962291710836018e6
2.8e9,0.9,1.0133480037047544e7
3.6e9,0.9,1.302845119513881e7
4.6e9,0.9,1.6647088413896048e7
6.e9,0.9,2.1713006956454806e7
7.7e9,0.9,2.7864735558149178e7
1.e10,0.9,3.618807491950451e7
1.3e10,0.9,4.704365179065957e7
1.7e10,0.9,6.151845948593339e7
2.2e10,0.9,7.961166358360116e7
2.8e10,0.9,1.0132339105582936e8
3.6e10,0.9,1.3027136554962918e8
4.6e10,0.9,1.6645829904856095e8
6.e10,0.9,2.171206408844374e8
7.7e10,0.9,2.7864307909056205e8
1.e11,0.9,3.6189608628913647e8
1.3e11,0.9,4.7052161373349833e8
1.7e11,0.9,6.154014746526713e8
2.2e11,0.9,7.96533096207318e8
2.8e11,0.9,1.0139091572324034e9
3.6e11,0.9,1.3037630738767292e9
4.6e11,0.9,1.6661017706118157e9
6.e11,0.9,2.173403089940146e9
7.7e11,0.9,2.789440939349047e9
1.e6,0.95,1016.0519432455541
