0.1	0.8
0.2	0.8
0.5	0.8
1.0	0.8
1.3	0.8
1.7	0.8
2.2	0.8
2.8	0.8
3.6	0.8
4.6	0.8
6.0	0.8
7.7	0.8
1e+01	0.8
1.3e+01	0.8
1.7e+01	0.8
2.2e+01	0.8
2.8e+01	0.8
3.6e+01	0.8
4.6e+01	0.8
6e+01	0.8
7.7e+01	0.8
1e+02	0.8
1.3e+02	0.8
1.7e+02	0.8
2.2e+02	0.8
2.8e+02	0.8
3.6e+02	0.8
4.6e+02	0.8
6e+02	0.8
7.7e+02	0.8
1e+03	0.8
1.3e+03	0.8
1.7e+03	0.8
2.2e+03	0.8
2.8e+03	0.8
3.6e+03	0.8
4.6e+03	0.8
6e+03	0.8
7.7e+03	0.8
1e+04	0.8
1.3e+04	0.8
1.7e+04	0.8
2.2e+04	0.8
2.8e+04	0.8
3.6e+04	0.8
4.6e+04	0.8
6e+04	0.8
7.7e+04	0.8
1e+05	0.8
1.3e+05	0.8
1.7e+05	0.8
2.2e+05	0.8
2.8e+05	0.8
3.6e+05	0.8
4.6e+05	0.8
6e+05	0.8
7.7e+05	0.8
0.1	0.9
0.2	0.9
0.5	0.9
1.0	0.9
1.3	0.9
1.7	0.9
2.2	0.9
2.8	0.9
3.6	0.9
4.6	0.9
6.0	0.9
7.7	0.9
1e+01	0.9
1.3e+01	0.9
1.7e+01	0.9
2.2e+01	0.9
2.8e+01	0.9
3.6e+01	0.9
4.6e+01	0.9
6e+01	0.9
7.7e+01	0.9
1e+02	0.9
1.3e+02	0.9
1.7e+02	0.9
2.2e+02	0.9
2.8e+02	0.9
3.6e+02	0.9
4.6e+02	0.9
6e+02	0.9
7.7e+02	0.9
1e+03	0.9
1.3e+03	0.9
1.7e+03	0.9
2.2e+03	0.9
2.8e+03	0.9
3.6e+03	0.9
4.6e+03	0.9
6e+03	0.9
7.7e+03	0.9
1e+04	0.9
1.3e+04	0.9
1.7e+04	0.9
2.2e+04	0.9
2.8e+04	0.9
3.6e+04	0.9
4.6e+04	0.9
6e+04	0.9
7.7e+04	0.9
1e+05	0.9
1.3e+05	0.9
1.7e+05	0.9
2.2e+05	0.9
2.8e+05	0.9
3.6e+05	0.9
4.6e+05	0.9
6e+05	0.9
7.7e+05	0.9
0.1	0.95
0.2	0.95
0.5	0.95
1.0	0.95
1.3	0.95
1.7	0.95
2.2	0.95
2.8	0.95
3.6	0.95
4.6	0.95
6.0	0.95
7.7	0.95
1e+01	0.95
1.3e+01	0.95
1.7e+01	0.95
2.2e+01	0.95
2.8e+01	0.95
3.6e+01	0.95
4.6e+01	0.95
6e+01	0.95
7.7e+01	0.95
1e+02	0.95
1.3e+02	0.95
1.7e+02	0.95
2.2e+02	0.95
2.8e+02	0.95
3.6e+02	0.95
4.6e+02	0.95
6e+02	0.95
7.7e+02	0.95
1e+03	0.95
1.3e+03	0.95
1.7e+03	0.95
2.2e+03	0.95
2.8e+03	0.95
3.6e+03	0.95
4.6e+03	0.95
6e+03	0.95
7.7e+03	0.95
1e+04	0.95
1.3e+04	0.95
1.7e+04	0.95
2.2e+04	0.95
2.8e+04	0.95
3.6e+04	0.95
4.6e+04	0.95
6e+04	0.95
