2.000000000000000000e+00,3.132827233858462179e+01
2.684210526315789380e+00,5.492587449546606138e+01
3.368421052631578760e+00,5.793263821178434370e+01
4.052631578947368141e+00,5.487034969081544489e+01
4.736842105263157521e+00,5.507263653940835013e+01
5.421052631578946901e+00,5.495349896414897728e+01
6.105263157894737169e+00,5.495377139879997230e+01
6.789473684210526550e+00,5.499694800186748012e+01
7.473684210526315930e+00,5.493257998277984910e+01
8.157894736842106198e+00,5.493814127285739346e+01
8.842105263157893802e+00,5.493103201747440778e+01
9.526315789473684958e+00,5.493331871634850216e+01
1.021052631578947434e+01,5.492058949347700292e+01
1.089473684210526372e+01,5.492199523189106714e+01
1.157894736842105310e+01,5.493099915828977231e+01
1.226315789473684248e+01,5.493098039920703712e+01
1.294736842105263186e+01,5.493179651251917761e+01
1.363157894736842124e+01,5.493570949167276041e+01
1.431578947368421062e+01,5.493526075454499136e+01
1.500000000000000000e+01,5.493223578087351910e+01
