0.1	0.8
0.2	0.8
0.5	0.8
1.0	0.8
1.3	0.8
1.7	0.8
2.2	0.8
2.8	0.8
3.6	0.8
4.6	0.8
6.0	0.8
7.7	0.8
10.0	0.8
13.0	0.8
17.0	0.8
22.0	0.8
28.0	0.8
36.0	0.8
46.0	0.8
60.0	0.8
77.0	0.8
100.0	0.8
130.0	0.8
170.0	0.8
220.0	0.8
280.0	0.8
360.0	0.8
460.0	0.8
600.0	0.8
770.0	0.8
1000.0	0.8
1300.0	0.8
1700.0	0.8
2200.0	0.8
2800.0	0.8
3600.0	0.8
4600.0	0.8
6000.0	0.8
7700.0	0.8
10000.0	0.8
13000.0	0.8
17000.0	0.8
22000.0	0.8
28000.0	0.8
36000.0	0.8
46000.0	0.8
60000.0	0.8
77000.0	0.8
100000.0	0.8
130000.0	0.8
170000.0	0.8
220000.0	0.8
280000.0	0.8
360000.0	0.8
460000.0	0.8
600000.0	0.8
770000.0	0.8
1000000.0	0.8
1300000.0	0.8
1700000.0	0.8
2200000.0	0.8
2800000.0	0.8
3600000.0	0.8
4600000.0	0.8
6000000.0	0.8
7700000.0	0.8
10000000.0	0.8
13000000.0	0.8
17000000.0	0.8
22000000.0	0.8
28000000.0	0.8
36000000.0	0.8
46000000.0	0.8
60000000.0	0.8
77000000.0	0.8
100000000.0	0.8
130000000.0	0.8
170000000.0	0.8
220000000.0	0.8
280000000.0	0.8
360000000.0	0.8
460000000.0	0.8
600000000.0	0.8
770000000.0	0.8
1000000000.0	0.8
1300000000.0	0.8
1700000000.0	0.8
2200000000.0	0.8
2800000000.0	0.8
3600000000.0	0.8
4600000000.0	0.8
6000000000.0	0.8
7700000000.0	0.8
10000000000.0	0.8
13000000000.0	0.8
17000000000.0	0.8
22000000000.0	0.8
28000000000.0	0.8
36000000000.0	0.8
46000000000.0	0.8
60000000000.0	0.8
77000000000.0	0.8
100000000000.0	0.8
130000000000.0	0.8
170000000000.0	0.8
220000000000.0	0.8
280000000000.0	0.8
360000000000.0	0.8
460000000000.0	0.8
600000000000.0	0.8
770000000000.0	0.8
0.1	0.9
0.2	0.9
0.5	0.9
1.0	0.9
1.3	0.9
1.7	0.9
2.2	0.9
2.8	0.9
3.6	0.9
4.6	0.9
6.0	0.9
7.7	0.9
10.0	0.9
13.0	0.9
17.0	0.9
22.0	0.9
28.0	0.9
36.0	0.9
46.0	0.9
60.0	0.9
77.0	0.9
100.0	0.9
130.0	0.9
170.0	0.9
220.0	0.9
280.0	0.9
360.0	0.9
460.0	0.9
600.0	0.9
770.0	0.9
1000.0	0.9
1300.0	0.9
1700.0	0.9
2200.0	0.9
2800.0	0.9
3600.0	0.9
4600.0	0.9
6000.0	0.9
7700.0	0.9
10000.0	0.9
13000.0	0.9
17000.0	0.9
22000.0	0.9
28000.0	0.9
36000.0	0.9
46000.0	0.9
60000.0	0.9
77000.0	0.9
100000.0	0.9
130000.0	0.9
170000.0	0.9
220000.0	0.9
280000.0	0.9
360000.0	0.9
460000.0	0.9
600000.0	0.9
770000.0	0.9
1000000.0	0.9
1300000.0	0.9
1700000.0	0.9
2200000.0	0.9
2800000.0	0.9
3600000.0	0.9
4600000.0	0.9
6000000.0	0.9
