1.000000000000000056e-01,8.000000000000000444e-01,6.291019992447169917e-01
2.000000000000000111e-01,8.000000000000000444e-01,8.991151432018775758e-01
5.000000000000000000e-01,8.000000000000000444e-01,1.143274469967217266e+00
1.000000000000000000e+00,8.000000000000000444e-01,1.266873237608049818e+00
1.300000000000000044e+00,8.000000000000000444e-01,1.321112053801473341e+00
1.699999999999999956e+00,8.000000000000000444e-01,1.385243098165011677e+00
2.200000000000000178e+00,8.000000000000000444e-01,1.456476755136915768e+00
2.799999999999999822e+00,8.000000000000000444e-01,1.532715380724881671e+00
3.600000000000000089e+00,8.000000000000000444e-01,1.623303543579944774e+00
4.599999999999999645e+00,8.000000000000000444e-01,1.724038807382924920e+00
6.000000000000000000e+00,8.000000000000000444e-01,1.854952208823403392e+00
7.700000000000000178e+00,8.000000000000000444e-01,1.990158675818383127e+00
1.000000000000000000e+01,8.000000000000000444e-01,2.152588066363800401e+00
1.300000000000000000e+01,8.000000000000000444e-01,2.340536319444282309e+00
1.700000000000000000e+01,8.000000000000000444e-01,2.563075745996494348e+00
2.200000000000000000e+01,8.000000000000000444e-01,2.811223279544479592e+00
2.800000000000000000e+01,8.000000000000000444e-01,3.079387931949864043e+00
3.600000000000000000e+01,8.000000000000000444e-01,3.402949816812142814e+00
4.600000000000000000e+01,8.000000000000000444e-01,3.770281494709901704e+00
6.000000000000000000e+01,8.000000000000000444e-01,4.238154439387866290e+00
7.700000000000000000e+01,8.000000000000000444e-01,4.757570099810134678e+00
1.000000000000000000e+02,8.000000000000000444e-01,5.403917164663107897e+00
1.300000000000000000e+02,8.000000000000000444e-01,6.182397585912617899e+00
1.700000000000000000e+02,8.000000000000000444e-01,7.145869837678730185e+00
2.200000000000000000e+02,8.000000000000000444e-01,8.271728708892970516e+00
2.800000000000000000e+02,8.000000000000000444e-01,9.546511521764241337e+00
3.600000000000000000e+02,8.000000000000000444e-01,1.115996985559143795e+01
4.600000000000000000e+02,8.000000000000000444e-01,1.308395709251148098e+01
6.000000000000000000e+02,8.000000000000000444e-01,1.566327205773009013e+01
7.700000000000000000e+02,8.000000000000000444e-01,1.867713341896545742e+01
1.000000000000000000e+03,8.000000000000000444e-01,2.262003851388953279e+01
1.300000000000000000e+03,8.000000000000000444e-01,2.761100853065578775e+01
1.700000000000000000e+03,8.000000000000000444e-01,3.409279227890434072e+01
2.200000000000000000e+03,8.000000000000000444e-01,4.201514561663147163e+01
2.800000000000000000e+03,8.000000000000000444e-01,5.134886727901720604e+01
3.600000000000000000e+03,8.000000000000000444e-01,6.359924634370693042e+01
4.600000000000000000e+03,8.000000000000000444e-01,7.870287939249995190e+01
6.000000000000000000e+03,8.000000000000000444e-01,9.958694935536968273e+01
7.700000000000000000e+03,8.000000000000000444e-01,1.246669785731489242e+02
1.000000000000000000e+04,8.000000000000000444e-01,1.582616659436220914e+02
1.300000000000000000e+04,8.000000000000000444e-01,2.016664085396968460e+02
1.700000000000000000e+04,8.000000000000000444e-01,2.590155600870268131e+02
2.200000000000000000e+04,8.000000000000000444e-01,3.300700571826676537e+02
2.800000000000000000e+04,8.000000000000000444e-01,4.144066107989066268e+02
3.600000000000000000e+04,8.000000000000000444e-01,5.247747666202578785e+02
4.600000000000000000e+04,8.000000000000000444e-01,6.587168079693968821e+02
6.000000000000000000e+04,8.000000000000000444e-01,8.746451431355566228e+02
7.700000000000000000e+04,8.000000000000000444e-01,1.116492224734151023e+03
1.000000000000000000e+05,8.000000000000000444e-01,1.444209849502459747e+03
1.300000000000000000e+05,8.000000000000000444e-01,1.872949150288678311e+03
1.700000000000000000e+05,8.000000000000000444e-01,2.446463021982228838e+03
2.200000000000000000e+05,8.000000000000000444e-01,3.164984428217524055e+03
2.800000000000000000e+05,8.000000000000000444e-01,4.028009078304072773e+03
3.600000000000000000e+05,8.000000000000000444e-01,5.179116415228213555e+03
4.600000000000000000e+05,8.000000000000000444e-01,6.618970903315620490e+03
