0.1,0.8,0.73600045828669
0.2,0.8,0.8452109063541762
0.5,0.8,1.009172643926036
1.,0.8,1.1238958846537752
1.3,0.8,1.16465324518803
1.7,0.8,1.2556473937067294
2.2,0.8,1.3221850280028833
2.8,0.8,1.396295215256559
3.6,0.8,1.4608080775420145
4.6,0.8,1.5502715918384726
6.,0.8,1.6486309812487507
7.7,0.8,1.7406049158086547
10.,0.8,1.8299258961543006
13.,0.8,1.9226088800240364
17.,0.8,2.02155014638747
22.,0.8,2.0943999131411966
28.,0.8,2.1570451920648672
36.,0.8,2.2193347366960428
46.,0.8,2.2551088935561108
60.,0.8,2.2637412785579962
77.,0.8,2.2603799288122026
100.,0.8,2.2262340387618895
130.,0.8,2.167492350551923
170.,0.8,2.0992677502721846
220.,0.8,2.024130394513901
280.,0.8,1.935015219423291
360.,0.8,1.843309950978643
460.,0.8,1.7539670208951503
600.,0.8,1.6616534904902056
770.,0.8,1.5819511879703807
1000.,0.8,1.5049704527693617
1300.,0.8,1.4346678216184519
1700.,0.8,1.3713842837906784
2200.,0.8,1.3177283872807555
2800.,0.8,1.2740020679159658
3600.,0.8,1.2338508629267682
4600.,0.8,1.2000384715074923
6000.,0.8,1.168549595479278
7700.,0.8,1.143196872924114
10000.,0.8,1.1202531518084993
13000.,0.8,1.1008229713291415
17000.,0.8,1.0844627952436254
22000.,0.8,1.0709899737601207
28000.,0.8,1.0603033959849133
36000.,0.8,1.0508831752502883
46000.,0.8,1.0429367181806435
60000.,0.8,1.0356433041894675
77000.,0.8,1.0299062326269603
100000.,0.8,1.0248094989286507
130000.,0.8,1.0204876565336503
170000.,0.8,1.0169807512518616
220000.,0.8,1.0141064904280823
280000.,0.8,1.0117870200797983
360000.,0.8,1.0097448868257408
460000.,0.8,1.0080684121355306
600000.,0.8,1.0065128329526298
770000.,0.8,1.005278993034244
1.e6,0.8,1.0042179257730683
1.3e6,0.8,1.00332539211864
1.7e6,0.8,1.002546116377154
2.2e6,0.8,1.0019423802542264
2.8e6,0.8,1.00146844898976
3.6e6,0.8,1.0010390192446654
4.6e6,0.8,1.0006809518338622
6.e6,0.8,1.0003548936165954
7.7e6,0.8,1.000104683778082
1.e7,0.8,0.9998762998237756
1.3e7,0.8,0.9996969632688777
1.7e7,0.8,0.999539341470176
2.2e7,0.8,0.9994094344705965
2.8e7,0.8,0.9993035415621017
3.6e7,0.8,0.9992239636747989
4.6e7,0.8,0.9991540705410575
6.e7,0.8,0.9990874566084337
7.7e7,0.8,0.9990373537276837
1.e8,0.8,0.9989910494483308
1.3e8,0.8,0.9989521044852687
1.7e8,0.8,0.9989233586384678
2.2e8,0.8,0.9988996181986848
2.8e8,0.8,0.9988770718180493
3.6e8,0.8,0.9988585634005389
4.6e8,0.8,0.9988454365171255
6.e8,0.8,0.9988274589915368
7.7e8,0.8,0.9988189888229242
1.e9,0.8,0.9988059023118697
1.3e9,0.8,0.9987991936733681
1.7e9,0.8,0.9987896180700555
2.2e9,0.8,0.9987861630394782
2.8e9,0.8,0.9987853121813173
3.6e9,0.8,0.9987825207982273
4.6e9,0.8,0.9987846713899536
6.e9,0.8,0.9987871242230372
7.7e9,0.8,0.9987959821499169
1.e10,0.8,0.9988028866280869
1.3e10,0.8,0.9988055929479553
1.7e10,0.8,0.998807540515588
2.2e10,0.8,0.9988074242417229
2.8e10,0.8,0.9988067266266578
3.6e10,0.8,0.9988071498755366
4.6e10,0.8,0.9988070430923207
6.e10,0.8,0.9988053518931128
7.7e10,0.8,0.9988041488867347
1.e11,0.8,0.9988044501192708
1.3e11,0.8,0.9988040798996375
1.7e11,0.8,0.9988054636470741
2.2e11,0.8,0.998804909993598
2.8e11,0.8,0.9988050098861485
3.6e11,0.8,0.9988171122877
4.6e11,0.8,0.9989122869550251
6.e11,0.8,0.9990471151614593
7.7e11,0.8,0.9991588318367034
0.1,0.9,0.7473053685518417
0.2,0.9,0.8586244373583843
0.5,0.9,1.0006030866111972
1.,0.9,1.1309576253933658
1.3,0.9,1.1769807426737025
1.7,0.9,1.2498881909386559
2.2,0.9,1.3411652922263244
2.8,0.9,1.4180636335306736
3.6,0.9,1.5140547666142945
4.6,0.9,1.6068725352787943
6.,0.9,1.7069220468365516
7.7,0.9,1.8149152518674134
10.,0.9,1.9193839594600548
13.,0.9,2.0286886431225235
17.,0.9,2.1719209339800045
22.,0.9,2.3193079306987294
28.,0.9,2.460673431614732
36.,0.9,2.6210281127233226
46.,0.9,2.780006630610035
60.,0.9,2.9488938224714687
77.,0.9,3.0611632408561205
100.,0.9,3.147580713294251
130.,0.9,3.249607204648586
170.,0.9,3.2925724722841148
220.,0.9,3.317851199716605
280.,0.9,3.2924249120647158
360.,0.9,3.22082448634588
460.,0.9,3.1233918659995616
600.,0.9,2.9749707678631756
770.,0.9,2.838497438673115
1000.,0.9,2.672947831765987
1300.,0.9,2.5056178673196716
1700.,0.9,2.330889525385243
2200.,0.9,2.1727737018545743
2800.,0.9,2.0338773919304125
3600.,0.9,1.9039457100114594
4600.,0.9,1.7843455167166107
6000.,0.9,1.6708603084670965
7700.,0.9,1.5784447383422464
10000.,0.9,1.4897645808318094
13000.,0.9,1.413959260454951
17000.,0.9,1.3474166190046872
22000.,0.9,1.2945949757181727
28000.,0.9,1.2514420659385073
36000.,0.9,1.212513780327506
46000.,0.9,1.1806062596411722
60000.,0.9,1.1508618149378584
77000.,0.9,1.1278273128778156
100000.,0.9,1.1074233416601458
130000.,0.9,1.089896339782134
170000.,0.9,1.0751553679243553
220000.,0.9,1.0627937846270548
280000.,0.9,1.0530067503628235
360000.,0.9,1.044400564374947
460000.,0.9,1.0372115207733308
600000.,0.9,1.030678091358152
770000.,0.9,1.025662880892555
1.e6,0.9,1.0211980666077385
1.3e6,0.9,1.0174298549686511
1.7e6,0.9,1.0141196832083108
2.2e6,0.9,1.0115567055480983
2.8e6,0.9,1.0095230277162204
3.6e6,0.9,1.0076945464030376
4.6e6,0.9,1.0062423234671092
6.e6,0.9,1.004875970503098
7.7e6,0.9,1.0037938165624718
1.e7,0.9,1.0028762224669219
1.3e7,0.9,1.0020875151624384
1.7e7,0.9,1.0014274239653675
2.2e7,0.9,1.0008913617278283
2.8e7,0.9,1.000465919822363
3.6e7,0.9,1.0001092400805938
4.6e7,0.9,0.999798790699812
6.e7,0.9,0.9995234641362284
7.7e7,0.9,0.9992991258004985
1.e8,0.9,0.9991079622901518
1.3e8,0.9,0.998938427080807
1.7e8,0.9,0.9988130766864736
2.2e8,0.9,0.9987056003701905
2.8e8,0.9,0.9986168946606968
3.6e8,0.9,0.9985407955241798
4.6e8,0.9,0.9984776346508281
6.e8,0.9,0.99842077783637
7.7e8,0.9,0.9983759918781595
1.e9,0.9,0.9983335824832296
1.3e9,0.9,0.9983051287042126
1.7e9,0.9,0.9982769981094476
2.2e9,0.9,0.9982596298940382
2.8e9,0.9,0.9982444097655767
3.6e9,0.9,0.9982340757648708
4.6e9,0.9,0.9982272434601888
6.e9,0.9,0.9982128388756012
7.7e9,0.9,0.9982101685599233
1.e10,0.9,0.9982120165955505
1.3e10,0.9,0.9982207281780376
1.7e10,0.9,0.9982156524264827
2.2e10,0.9,0.9982207399085796
2.8e10,0.9,0.9982255131841079
3.6e10,0.9,0.9982211403033878
4.6e10,0.9,0.9982238784705252
6.e10,0.9,0.9982193938095062
7.7e10,0.9,0.9982194482510744
1.e11,0.9,0.9982182721288763
1.3e11,0.9,0.9982169961956187
1.7e11,0.9,0.998216368691465
2.2e11,0.9,0.998215659047899
2.8e11,0.9,0.9982147394742357
3.6e11,0.9,0.9982138378774955
4.6e11,0.9,0.9982143609104448
6.e11,0.9,0.9982399221327489
7.7e11,0.9,0.998382136421314
0.1,0.95,0.7670781759496065
0.2,0.95,0.8564444087048022
0.5,0.95,1.0012241587250912
1.,0.95,1.1469250861342875
1.3,0.95,1.1760797166449912
1.7,0.95,1.2602086757279238
2.2,0.95,1.337138259362644
2.8,0.95,1.431919207084739
3.6,0.95,1.530975433184546
4.6,0.95,1.611340200975569
6.,0.95,1.709310174360047
7.7,0.95,1.8142841442715263
10.,0.95,1.914450673212659
13.,0.95,2.0435644890112528
17.,0.95,2.1948614141456937
22.,0.95,2.3663081186840382
28.,0.95,2.552897953100589
36.,0.95,2.7530715591577923
46.,0.95,2.9429628523648947
60.,0.95,3.1537015514589317
77.,0.95,3.364061470689908
100.,0.95,3.5858916422070815
130.,0.95,3.8329136206529513
170.,0.95,4.073927749089104
220.,0.95,4.286088339990533
280.,0.95,4.460769698483467
360.,0.95,4.63994116419429
460.,0.95,4.77392947869704
600.,0.95,4.877975661167345
770.,0.95,4.9067396876877085
1000.,0.95,4.87913049259891
1300.,0.95,4.7547725335266025
1700.,0.95,4.546365185160861
2200.,0.95,4.295751590248228
2800.,0.95,4.050420693754094
3600.,0.95,3.764408585536036
4600.,0.95,3.5058287386536775
6000.,0.95,3.2299416344741294
7700.,0.95,2.9720876227321416
10000.,0.95,2.7221774453210066
13000.,0.95,2.4904496787380808
17000.,0.95,2.2820647700382803
22000.,0.95,2.1030497289530796
28000.,0.95,1.9548463722391336
36000.,0.95,1.81752597826576
46000.,0.95,1.7011615995441658
60000.,0.95,1.594039453731875
77000.,0.95,1.5081879115799195
100000.,0.95,1.4284956029555798
130000.,0.95,1.3608132048095491
170000.,0.95,1.3031682803882352
220000.,0.95,1.255478031561064
280000.,0.95,1.2174526612865946
360000.,0.95,1.18388551741652
460000.,0.95,1.1564999850366373
600000.,0.95,1.1312225313180124
770000.,0.95,1.1106641518714033
1.e6,0.95,1.0923693354947455
1.3e6,0.95,1.077109936457818
1.7e6,0.95,1.0642106425892923
2.2e6,0.95,1.0533731136138222
2.8e6,0.95,1.0449406538575243
3.6e6,0.95,1.037751574060778
4.6e6,0.95,1.031636625914518
6.e6,0.95,1.0260773623378892
7.7e6,0.95,1.021740728966549
1.e7,0.95,1.0178701713402503
1.3e7,0.95,1.0146216235973582
1.7e7,0.95,1.0118420890362383
2.2e7,0.95,1.0095911588163167
2.8e7,0.95,1.0078278369788125
3.6e7,0.95,1.0062713548023783
4.6e7,0.95,1.0049445756683113
6.e7,0.95,1.00378196248374
7.7e7,0.95,1.0028555839941735
1.e8,0.95,1.0020338803640179
1.3e8,0.95,1.0013302274068414
1.7e8,0.95,1.0007415187366433
2.2e8,0.95,1.0002591903598999
2.8e8,0.95,0.9998533517570827
3.6e8,0.95,0.9995279404198435
4.6e8,0.95,0.9992597209614745
6.e8,0.95,0.9989995250291526
7.7e8,0.95,0.9987938335975445
1.e9,0.95,0.998631586803102
1.3e9,0.95,0.998489566869755
1.7e9,0.95,0.9983716467672912
2.2e9,0.95,0.9982702587764264
2.8e9,0.95,0.9981933170818656
3.6e9,0.95,0.9981204119193431
4.6e9,0.95,0.9980652029701159
6.e9,0.95,0.9980202202403988
7.7e9,0.95,0.9979787757708138
1.e10,0.95,0.9979452297523195
1.3e10,0.95,0.9979195939570601
1.7e10,0.95,0.9978966712572734
2.2e10,0.95,0.9978806656880533
2.8e10,0.95,0.9978693084044308
3.6e10,0.95,0.9978599466982482
4.6e10,0.95,0.9978597627657042
6.e10,0.95,0.9978528645521784
7.7e10,0.95,0.9978466638088584
1.e11,0.95,0.9978466442176268
1.3e11,0.95,0.9978400935720141
1.7e11,0.95,0.9978366744793391
2.2e11,0.95,0.9978336301260694
2.8e11,0.95,0.9978299464113028
3.6e11,0.95,0.9978264341266728
4.6e11,0.95,0.9978247822439946
6.e11,0.95,0.9978220276335737
7.7e11,0.95,0.997821812813824
0.1,0.98,0.7679583932726245
0.2,0.98,0.8612395666428366
0.5,0.98,0.9967812438870711
1.,0.98,1.1511711615490048
1.3,0.98,1.177897336756253
1.7,0.98,1.2642293511141884
2.2,0.98,1.3337005902730341
2.8,0.98,1.426936491983625
3.6,0.98,1.5267731512804157
4.6,0.98,1.6083321691273054
6.,0.98,1.7033993777708134
7.7,0.98,1.807375271675993
10.,0.98,1.9077398919662627
13.,0.98,2.0354037127137357
17.,0.98,2.200377168146246
22.,0.98,2.3836631532303425
28.,0.98,2.5662942788547434
36.,0.98,2.7622183709641606
46.,0.98,2.9548121314961935
60.,0.98,3.165151762873855
77.,0.98,3.4068985951835
100.,0.98,3.6749701240743833
130.,0.98,3.954363608885792
170.,0.98,4.284391964001223
220.,0.98,4.607914614327612
280.,0.98,4.952534296588389
360.,0.98,5.345867987609949
460.,0.98,5.751806046804628
600.,0.98,6.2001451245438215
770.,0.98,6.580399577770947
1000.,0.98,6.968942756663336
1300.,0.98,7.296371847589649
1700.,0.98,7.617282641052198
2200.,0.98,7.833923690171256
2800.,0.98,7.992129058793072
3600.,0.98,8.099898468475482
4600.,0.98,8.113941777850576
6000.,0.98,7.968043633009722
7700.,0.98,7.737887141183253
10000.,0.98,7.397100160182481
13000.,0.98,6.993645994394866
17000.,0.98,6.537793179223804
22000.,0.98,6.0418038005544314
28000.,0.98,5.571665775434426
36000.,0.98,5.059984588578717
46000.,0.98,4.591246805687551
60000.,0.98,4.131934346961657
77000.,0.98,3.7391400044735903
100000.,0.98,3.371154295141865
130000.,0.98,3.0502483901821797
170000.,0.98,2.7508583474422648
220000.,0.98,2.496076733433087
280000.,0.98,2.2842780864282775
360000.,0.98,2.1044949885884106
460000.,0.98,1.9462880270525467
600000.,0.98,1.7988415237472855
770000.,0.98,1.6838527405621957
1.e6,0.98,1.580803157640241
1.3e6,0.98,1.4890416248477976
1.7e6,0.98,1.4108036052517379
2.2e6,0.98,1.34652340521842
2.8e6,0.98,1.2951961276484136
3.6e6,0.98,1.2501662168746945
4.6e6,0.98,1.2124148337254081
6.e6,0.98,1.1781183848495043
7.7e6,0.98,1.1503957155607858
1.e7,0.98,1.1258214493335827
1.3e7,0.98,1.105261680401188
1.7e7,0.98,1.087546040976907
2.2e7,0.98,1.0733765372413913
2.8e7,0.98,1.062084319900155
3.6e7,0.98,1.0520629755025357
4.6e7,0.98,1.043880281541026
6.e7,0.98,1.0363252900129276
